CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
8636,Female,43,38,46
8637,Female,61,53,69
8638,Male,29,64,36
8639,Male,35,89,85
8640,Female,26,142,48
8641,Male,66,122,67
8642,Female,38,30,93
8643,Male,65,87,54
8644,Female,66,39,89
8645,Male,57,32,91
8646,Female,60,14,36
8647,Male,41,72,52
8648,Female,51,68,22
8649,Male,25,91,38
8650,Female,61,61,99
8651,Female,50,74,62
8652,Female,40,48,65
8653,Male,30,12,3
8654,Male,66,80,88
8655,Male,31,24,8
8656,Female,31,81,39
8657,Male,33,79,18
8658,Female,66,13,3
8659,Male,55,103,18
8660,Male,56,43,80
8661,Male,43,133,96
8662,Male,43,143,1
8663,Female,18,45,26
8664,Male,49,108,52
8665,Male,32,89,12
8666,Female,69,75,38
8667,Female,38,145,85
8668,Male,35,100,41
8669,Male,47,89,53
8670,Female,30,68,13
8671,Female,41,19,76
8672,Female,47,16,13
8673,Male,19,121,18
8674,Male,36,85,19
8675,Male,64,21,19
8676,Female,61,88,70
8677,Female,64,55,48
8678,Female,42,41,71
8679,Male,67,124,71
8680,Female,31,123,28
8681,Male,23,135,92
8682,Female,29,99,19
8683,Male,37,70,80
8684,Male,40,70,81
8685,Female,47,111,86
8686,Male,47,123,83
8687,Female,55,101,48
8688,Male,47,138,29
8689,Female,58,116,48
8690,Female,47,58,19
8691,Male,53,34,99
8692,Female,66,25,47
8693,Male,51,117,89
8694,Female,33,53,60
8695,Female,41,92,48
8696,Female,31,56,20
8697,Female,43,133,19
8698,Male,25,89,42
8699,Female,31,85,77
8700,Female,48,29,76
8701,Male,19,21,49
8702,Male,65,121,15
8703,Male,21,69,60
8704,Male,18,84,68
8705,Male,37,119,79
8706,Male,31,43,81
8707,Female,57,149,27
8708,Male,42,45,75
8709,Female,42,37,55
8710,Male,20,48,87
8711,Female,22,86,15
8712,Female,55,113,52
8713,Female,43,100,31
8714,Male,57,124,90
8715,Male,55,11,7
8716,Male,55,126,13
8717,Male,21,91,54
8718,Female,24,99,13
8719,Male,47,51,20
8720,Female,47,40,98
8721,Female,36,70,10
8722,Male,56,111,52
8723,Male,52,65,37
8724,Male,57,92,52
8725,Female,50,137,27
8726,Male,50,23,34
8727,Female,31,23,62
8728,Male,55,59,16
8729,Female,27,110,59
8730,Male,45,77,21
8731,Male,31,80,16
8732,Female,53,20,81
8733,Male,55,23,79
8734,Male,33,115,13
8735,Male,38,113,33
8736,Male,45,140,54
8737,Male,50,137,69
8738,Male,23,17,27
8739,Male,58,146,52
8740,Female,32,28,65
8741,Female,61,149,44
8742,Male,20,121,30
8743,Male,60,67,23
8744,Male,64,34,79
8745,Female,52,54,83
8746,Female,31,111,94
8747,Male,19,57,16
8748,Female,46,59,55
8749,Male,21,90,18
8750,Male,43,53,90
8751,Male,68,68,17
8752,Male,29,112,75
8753,Female,19,87,52
8754,Female,34,27,45
8755,Male,52,125,56
8756,Female,27,115,93
8757,Female,65,20,54
8758,Male,39,71,9
8759,Female,58,57,17
8760,Male,60,103,27
8761,Male,38,96,37
8762,Male,32,59,22
8763,Male,52,69,72
8764,Female,65,68,67
8765,Male,38,24,38
8766,Female,38,38,99
8767,Male,38,49,96
8768,Male,61,40,72
8769,Female,49,82,44
8770,Male,22,20,91
8771,Female,56,90,96
8772,Female,26,71,36
8773,Male,35,145,98
8774,Male,38,60,25
8775,Male,25,66,95
8776,Male,61,141,42
8777,Male,69,33,13
8778,Male,51,50,56
8779,Female,27,58,79
8780,Female,68,45,51
8781,Male,58,19,50
8782,Female,41,87,77
8783,Female,57,144,52
8784,Male,41,149,33
8785,Male,49,95,95
8786,Female,50,69,25
8787,Male,55,105,58
8788,Female,61,17,40
8789,Male,68,144,87
8790,Female,66,116,38
8791,Female,51,67,3
8792,Female,28,90,16
8793,Female,48,95,2
8794,Male,35,43,23
8795,Male,40,93,98
8796,Female,39,126,30
8797,Female,60,31,10
8798,Male,35,24,65
8799,Male,57,142,22
8800,Female,64,111,52
8801,Female,58,14,56
8802,Female,64,32,33
8803,Female,56,92,89
8804,Female,37,23,86
8805,Male,30,19,80
8806,Female,62,40,30
8807,Male,18,136,82
8808,Male,69,46,24
8809,Male,21,147,5
8810,Female,41,40,53
8811,Male,53,108,55
8812,Male,53,44,23
8813,Male,62,120,91
8814,Male,19,77,76
8815,Female,45,126,10
8816,Female,43,135,98
8817,Male,40,15,33
8818,Male,32,128,80
8819,Female,53,39,93
8820,Female,44,78,62
8821,Female,23,117,82
8822,Male,52,44,27
8823,Female,56,112,7
8824,Male,55,53,27
8825,Male,52,38,74
8826,Female,53,15,10
8827,Male,27,36,75
8828,Female,47,37,57
8829,Male,58,142,30
8830,Female,55,65,3
8831,Male,46,121,29
8832,Male,69,63,14
8833,Female,60,89,77
8834,Female,56,114,83
8835,Female,67,27,25
8836,Female,21,52,10
8837,Male,22,98,79
8838,Female,21,83,92
8839,Female,53,19,49
8840,Male,62,143,38
8841,Female,33,98,71
8842,Female,42,141,14
8843,Male,31,43,30
8844,Female,28,92,40
8845,Female,46,141,12
8846,Female,51,107,92
8847,Female,39,40,14
8848,Female,31,89,1
8849,Female,41,69,68
8850,Male,56,11,49
8851,Female,43,45,18
8852,Male,60,134,36
8853,Male,53,112,64
8854,Male,56,125,96
8855,Male,33,110,28
8856,Female,55,55,92
8857,Female,49,89,32
8858,Female,23,116,72
8859,Male,51,53,25
8860,Female,25,58,47
8861,Female,47,97,20
8862,Female,44,67,33
8863,Male,24,100,30
8864,Male,44,144,37
8865,Female,42,103,80
8866,Male,63,87,53
8867,Male,58,131,89
8868,Female,32,85,74
8869,Male,42,62,69
8870,Male,39,32,8
8871,Female,35,86,97
8872,Male,29,82,1
8873,Male,40,97,95
8874,Male,68,112,7
8875,Male,62,103,62
8876,Male,56,69,87
8877,Male,42,19,58
8878,Male,27,111,88
8879,Male,47,67,78
8880,Female,27,18,87
8881,Female,51,22,73
8882,Female,63,146,8
8883,Female,30,140,64
8884,Male,46,82,8
8885,Female,55,125,3
8886,Female,58,134,58
8887,Male,62,120,32
8888,Male,26,80,68
8889,Male,30,98,49
8890,Male,54,29,38
8891,Male,31,90,2
8892,Female,54,99,9
8893,Male,26,28,46
8894,Female,25,121,65
8895,Female,56,140,49
8896,Male,57,116,75
8897,Female,20,130,29
8898,Female,64,101,90
8899,Male,57,89,91
8900,Female,50,40,29
8901,Female,49,62,33
8902,Female,24,122,28
8903,Male,36,43,95
8904,Male,51,40,83
8905,Male,31,148,26
8906,Female,67,15,29
8907,Male,64,36,11
8908,Female,63,16,96
8909,Male,36,58,85
8910,Female,68,105,34
8911,Male,43,69,86
8912,Male,34,42,48
8913,Female,45,56,27
8914,Male,36,128,72
8915,Female,44,36,40
8916,Male,65,31,31
8917,Male,69,56,65
8918,Female,36,102,39
8919,Female,50,11,98
8920,Female,68,56,24
8921,Male,24,36,92
8922,Female,46,36,68
8923,Male,60,84,82
8924,Female,22,19,93
8925,Female,47,130,23
8926,Female,66,42,61
8927,Female,60,135,27
8928,Female,25,17,16
8929,Female,59,144,45
8930,Male,29,80,27
8931,Female,59,144,73
8932,Male,30,50,5
8933,Female,43,127,59
8934,Female,35,64,72
8935,Female,59,16,82
8936,Male,68,93,35
8937,Male,69,87,70
8938,Female,66,62,87
8939,Male,37,23,46
8940,Female,33,122,90
8941,Female,54,66,56
8942,Male,20,100,24
8943,Male,44,55,10
8944,Male,32,100,79
8945,Male,51,142,38
8946,Female,62,111,84
8947,Male,39,115,93
8948,Male,57,137,70
8949,Female,40,41,48
8950,Male,66,15,9
8951,Male,21,83,50
8952,Male,68,144,69
8953,Male,58,38,48
8954,Female,40,43,39
8955,Female,64,16,83
8956,Male,26,90,5
8957,Male,41,86,84
8958,Female,38,67,11
8959,Male,58,94,60
8960,Male,63,82,27
8961,Male,33,54,93
8962,Male,42,56,7
8963,Male,43,86,60
8964,Male,66,82,50
8965,Male,62,125,67
8966,Male,26,39,69
8967,Male,32,80,55
8968,Female,56,112,77
8969,Female,50,142,16
8970,Female,18,113,12
8971,Male,22,131,27
8972,Male,26,138,33
8973,Female,61,40,79
8974,Male,23,118,85
8975,Female,45,81,81
8976,Male,62,136,55
8977,Female,43,94,52
8978,Female,45,24,37
8979,Female,57,65,15
8980,Male,32,36,84
8981,Female,23,11,83
8982,Male,44,83,65
8983,Male,55,73,68
8984,Male,21,14,3
8985,Male,28,100,72
8986,Male,38,77,5
8987,Male,47,90,9
8988,Male,35,94,1
8989,Female,52,32,30
8990,Female,20,106,71
8991,Female,29,133,86
8992,Male,44,46,20
8993,Male,47,39,93
8994,Male,38,126,27
8995,Male,55,18,89
8996,Female,38,141,99
8997,Male,55,75,91
8998,Female,57,129,63
8999,Male,32,133,75
9000,Female,35,53,81
9001,Male,69,118,31
9002,Female,46,46,82
9003,Male,65,76,19
9004,Female,55,69,93
9005,Male,38,45,79
9006,Female,34,58,62
9007,Female,58,116,7
9008,Male,68,17,37
9009,Female,35,50,71
9010,Male,54,110,86
9011,Male,55,122,76
9012,Male,29,118,8
9013,Female,28,95,57
9014,Female,65,87,82
9015,Male,69,64,28
9016,Male,66,119,82
9017,Female,37,74,95
9018,Female,26,73,17
9019,Female,18,149,87
9020,Male,20,127,11
9021,Male,38,51,15
9022,Male,40,126,30
9023,Male,26,59,95
9024,Male,36,57,6
9025,Female,62,82,12
9026,Male,63,145,87
9027,Female,69,144,61
9028,Female,36,115,36
9029,Male,40,17,35
9030,Female,44,119,67
9031,Male,44,40,92
9032,Female,56,21,79
9033,Male,53,136,77
9034,Male,29,66,63
9035,Female,44,149,83
9036,Male,63,36,40
9037,Female,51,55,82
9038,Male,50,144,31
9039,Male,45,70,37
9040,Male,48,67,85
9041,Female,49,22,5
9042,Female,67,109,81
9043,Male,37,58,83
9044,Female,57,44,4
9045,Male,52,103,26
9046,Female,48,104,24
9047,Female,48,81,39
9048,Male,55,132,56
9049,Male,39,19,54
9050,Male,62,13,38
9051,Male,58,134,54
9052,Male,26,38,19
9053,Female,69,55,94
9054,Female,26,86,26
9055,Male,32,68,52
9056,Male,30,75,75
9057,Male,39,116,61
9058,Female,33,95,67
9059,Male,49,142,22
9060,Male,19,18,17
9061,Female,43,29,11
9062,Female,31,136,39
9063,Female,55,26,61
9064,Female,51,21,91
9065,Male,25,91,49
9066,Female,53,76,93
9067,Female,38,142,61
9068,Male,63,62,12
9069,Male,60,63,13
9070,Male,45,77,58
9071,Female,63,44,11
9072,Male,61,97,64
9073,Female,65,24,31
9074,Female,23,24,11
9075,Female,37,40,43
9076,Male,48,116,36
9077,Female,50,19,2
9078,Male,61,66,87
9079,Male,24,16,61
9080,Male,25,142,36
9081,Female,26,134,78
9082,Female,19,128,49
9083,Female,34,89,27
9084,Male,69,133,12
9085,Female,62,66,58
9086,Female,54,81,93
9087,Female,59,37,6
9088,Female,61,45,44
9089,Female,34,65,47
9090,Male,55,125,23
9091,Male,52,68,74
9092,Male,64,132,98
9093,Male,56,75,76
9094,Female,47,18,96
9095,Male,23,143,26
9096,Female,21,128,7
9097,Male,68,131,32
9098,Male,54,74,33
9099,Male,52,140,82
9100,Female,26,136,99
9101,Female,23,96,20
9102,Male,30,42,95
9103,Female,39,146,69
9104,Male,45,62,96
9105,Male,47,101,52
9106,Male,69,60,42
9107,Female,53,80,83
9108,Male,19,49,1
9109,Male,53,48,63
9110,Male,25,130,7
9111,Female,62,94,58
9112,Male,59,146,86
9113,Female,67,46,50
9114,Male,26,96,34
9115,Female,18,138,51
9116,Male,30,72,10
9117,Male,67,52,26
9118,Female,32,109,32
9119,Female,49,114,42
9120,Male,51,17,91
9121,Female,60,58,62
9122,Male,48,105,12
9123,Male,31,132,40
9124,Male,64,56,87
9125,Female,31,34,78
9126,Male,65,140,34
9127,Female,46,123,81
9128,Male,64,108,70
9129,Female,36,105,27
9130,Female,44,43,8
9131,Male,26,118,97
9132,Female,54,101,99
9133,Male,54,17,47
9134,Male,60,72,81
9135,Male,45,91,26
9136,Male,69,34,57
9137,Male,41,138,7
9138,Female,45,17,88
9139,Male,53,133,89
9140,Female,69,107,99
9141,Female,35,110,26
9142,Male,42,120,59
9143,Female,52,12,69
9144,Male,21,144,47
9145,Female,31,109,35
9146,Female,56,20,30
9147,Female,43,68,50
9148,Male,25,149,89
9149,Female,41,88,24
9150,Male,33,47,30
9151,Female,37,131,84
9152,Female,32,74,54
9153,Female,24,55,67
9154,Female,34,134,32
9155,Male,39,65,8
9156,Male,39,16,50
9157,Female,29,114,47
9158,Female,35,49,87
9159,Male,63,106,46
9160,Male,64,61,80
9161,Male,32,40,35
9162,Male,54,16,61
9163,Female,33,100,89
9164,Female,22,26,79
9165,Male,19,134,51
9166,Male,69,13,63
9167,Male,45,131,8
9168,Male,58,108,34
9169,Male,44,70,25
9170,Male,48,30,44
9171,Female,58,86,83
9172,Female,53,56,43
9173,Female,64,84,50
9174,Male,60,58,13
9175,Male,18,36,46
9176,Male,67,40,76
9177,Female,46,41,79
9178,Male,18,27,87
9179,Male,25,134,53
9180,Female,33,72,63
9181,Male,45,137,2
9182,Female,39,25,40
9183,Female,35,146,23
9184,Male,39,71,59
9185,Female,58,48,69
9186,Male,29,124,34
9187,Female,36,147,74
9188,Male,42,149,27
9189,Female,67,81,55
9190,Male,22,71,4
9191,Female,51,140,68
9192,Female,56,92,72
9193,Female,27,132,70
9194,Male,64,148,89
9195,Male,24,145,27
9196,Female,54,118,47
9197,Male,64,131,40
9198,Female,69,128,84
9199,Male,69,147,27
9200,Female,32,27,7
9201,Male,59,85,23
9202,Female,41,20,84
9203,Female,43,147,64
9204,Female,43,140,98
9205,Female,63,71,29
9206,Male,43,80,61
9207,Female,27,70,44
9208,Male,34,141,69
9209,Male,31,70,27
9210,Female,19,145,12
9211,Male,65,111,17
9212,Male,30,22,37
9213,Male,44,21,34
9214,Female,26,44,94
9215,Male,24,60,36
9216,Male,65,52,6
9217,Female,27,120,96
9218,Female,26,75,32
9219,Male,39,24,73
9220,Female,40,48,22
9221,Male,24,35,10
9222,Male,65,121,29
9223,Male,26,60,11
9224,Female,44,120,92
9225,Male,41,141,66
9226,Female,46,107,56
9227,Female,34,128,85
9228,Male,37,65,95
9229,Female,24,78,58
9230,Female,60,13,52
9231,Female,57,138,61
9232,Female,24,59,17
9233,Female,45,93,91
9234,Male,36,79,30
9235,Female,37,29,72
9236,Male,61,36,37
9237,Male,56,35,5
9238,Male,57,19,26
9239,Male,24,91,70
9240,Male,23,114,80
9241,Male,42,149,1
9242,Female,58,97,9
9243,Female,30,33,85
9244,Female,56,126,71
9245,Male,57,55,64
9246,Female,39,145,79
9247,Female,66,64,24
9248,Female,34,87,5
9249,Male,65,97,51
9250,Female,39,25,38
9251,Male,51,47,29
9252,Female,25,120,46
9253,Male,66,24,52
9254,Male,62,87,46
9255,Male,35,85,75
9256,Female,41,81,68
9257,Female,59,28,59
9258,Male,19,129,10
9259,Female,19,72,98
9260,Male,44,114,4
9261,Male,31,41,52
9262,Female,65,119,74
9263,Female,56,16,97
9264,Female,29,148,18
9265,Male,49,96,76
9266,Male,45,40,51
9267,Female,45,54,23
9268,Male,63,65,25
9269,Female,42,40,60
9270,Male,21,10,37
9271,Female,43,148,68
9272,Female,53,102,77
9273,Male,67,77,18
9274,Female,20,45,29
9275,Female,18,88,30
9276,Male,34,76,92
9277,Female,24,60,7
9278,Male,65,139,88
9279,Female,22,15,41
9280,Male,36,63,74
9281,Female,56,97,37
9282,Female,63,14,27
9283,Female,51,11,21
9284,Female,52,67,43
9285,Male,66,21,51
9286,Male,33,14,93
9287,Male,57,115,71
9288,Male,67,138,13
9289,Male,64,65,53
9290,Male,56,79,87
9291,Male,44,65,63
9292,Female,58,63,57
9293,Female,55,148,25
9294,Female,67,12,13
9295,Female,67,104,37
9296,Male,42,37,30
9297,Male,43,120,90
9298,Male,31,116,12
9299,Female,31,129,65
9300,Male,31,142,18
9301,Female,42,133,85
9302,Male,53,99,62
9303,Male,21,25,24
9304,Male,64,40,60
9305,Male,32,37,17
9306,Female,49,144,60
9307,Female,35,146,9
9308,Male,31,48,52
9309,Female,18,36,92
9310,Male,59,85,15
9311,Male,37,126,77
9312,Male,27,98,28
9313,Male,27,116,81
9314,Female,41,131,9
9315,Male,51,135,56
9316,Male,45,107,85
9317,Female,44,42,94
9318,Male,57,100,75
9319,Female,18,129,94
9320,Male,50,11,36
9321,Male,21,22,56
9322,Male,24,33,89
9323,Male,26,78,71
9324,Male,33,43,20
9325,Male,22,96,55
9326,Female,51,28,60
9327,Male,40,39,35
9328,Female,60,58,74
9329,Female,67,123,99
9330,Male,42,125,1
9331,Female,68,148,78
9332,Male,30,87,45
9333,Female,41,44,69
9334,Male,28,80,40
9335,Female,69,117,38
9336,Female,68,63,98
9337,Male,34,32,24
9338,Female,54,19,4
9339,Male,30,70,91
9340,Male,44,145,69
9341,Male,37,57,13
9342,Male,50,121,21
9343,Male,59,135,32
9344,Female,49,96,38
9345,Female,25,35,95
9346,Female,46,61,32
9347,Male,57,15,79
9348,Female,36,17,57
9349,Female,23,26,48
9350,Female,61,85,30
9351,Female,56,43,71
9352,Female,65,79,38
9353,Male,58,91,95
9354,Male,38,127,44
9355,Female,39,47,26
9356,Male,59,111,90
9357,Male,27,49,2
9358,Female,27,146,43
9359,Female,69,62,43
9360,Male,46,127,63
9361,Female,33,75,73
9362,Male,18,89,58
9363,Male,34,61,48
9364,Female,47,138,5
9365,Male,43,133,91
9366,Male,63,121,76
9367,Male,36,10,35
9368,Female,38,25,93
9369,Female,34,121,16
9370,Female,63,121,83
9371,Female,57,111,49
9372,Male,38,91,60
9373,Female,58,108,51
9374,Female,57,49,91
9375,Female,62,45,82
9376,Female,66,134,59
9377,Male,36,13,64
9378,Male,24,127,13
9379,Male,34,34,94
9380,Female,18,104,26
9381,Female,54,87,70
9382,Male,23,21,3
9383,Female,43,36,87
9384,Female,19,72,12
9385,Male,49,64,41
9386,Male,65,91,79
9387,Female,22,23,65
9388,Female,54,65,63
9389,Female,48,95,50
9390,Male,29,35,47
9391,Male,52,101,8
9392,Male,47,45,31
9393,Male,65,87,11
9394,Female,23,121,17
9395,Male,32,32,27
9396,Male,32,128,95
9397,Female,33,125,27
9398,Female,37,31,78
9399,Female,30,37,87
9400,Male,61,52,56
9401,Female,59,85,69
9402,Female,63,27,94
9403,Male,48,109,98
9404,Male,51,133,47
9405,Female,46,118,19
9406,Male,20,45,57
9407,Female,26,134,31
9408,Female,28,16,16
9409,Male,28,32,45
9410,Female,42,126,27
9411,Male,39,123,61
9412,Male,59,105,26
9413,Male,63,30,29
9414,Female,26,79,44
9415,Male,37,62,29
9416,Male,38,93,95
9417,Female,27,115,2
9418,Female,39,50,6
9419,Female,46,137,9
9420,Female,26,97,15
9421,Male,22,112,84
9422,Male,57,116,58
9423,Male,28,26,2
9424,Female,18,34,3
9425,Female,59,73,52
9426,Male,18,95,55
9427,Female,56,128,53
9428,Female,63,44,94
9429,Male,22,46,72
9430,Male,66,64,40
9431,Female,39,138,85
9432,Female,43,62,39
9433,Female,23,82,43
9434,Male,49,122,13
9435,Male,65,22,37
9436,Male,28,56,55
9437,Male,27,37,32
9438,Male,64,62,14
9439,Female,56,40,65
9440,Female,51,17,27
9441,Female,48,81,24
9442,Male,29,133,22
9443,Male,68,107,78
9444,Male,61,96,45
9445,Female,33,83,8
9446,Male,55,110,91
9447,Male,20,34,67
9448,Female,19,124,64
9449,Male,69,42,97
9450,Female,22,144,47
9451,Male,28,106,21
9452,Male,42,121,32
9453,Female,52,105,45
9454,Female,52,14,44
9455,Female,39,130,41
9456,Female,54,119,96
9457,Female,39,26,52
9458,Female,28,85,88
9459,Male,49,61,11
9460,Male,52,149,85
9461,Female,48,71,18
9462,Male,62,30,11
9463,Female,25,94,27
9464,Male,37,30,43
9465,Female,59,137,65
9466,Male,51,63,54
9467,Male,21,35,29
9468,Male,35,62,21
9469,Male,68,75,29
9470,Male,21,16,9
9471,Female,37,41,61
9472,Female,26,96,62
9473,Female,33,11,71
9474,Male,43,84,95
9475,Female,55,38,91
9476,Male,42,136,96
9477,Male,21,58,5
9478,Male,58,41,97
9479,Female,62,24,15
9480,Male,58,71,57
9481,Female,55,87,5
9482,Female,36,26,20
9483,Male,31,31,81
9484,Male,38,90,4
9485,Female,32,17,56
9486,Female,20,40,85
9487,Female,54,21,34
9488,Female,67,42,40
9489,Female,63,21,69
9490,Female,33,34,68
9491,Male,31,57,22
9492,Female,26,92,14
9493,Female,64,64,68
9494,Female,24,140,8
9495,Female,31,134,67
9496,Male,23,78,46
9497,Male,38,60,29
9498,Female,32,36,90
9499,Female,69,34,94
9500,Female,25,42,12
9501,Male,51,71,79
9502,Male,57,39,52
9503,Male,18,50,58
9504,Male,49,126,2
9505,Male,66,13,1
9506,Male,68,75,55
9507,Female,22,69,92
9508,Male,47,146,99
9509,Male,39,40,34
9510,Female,37,98,64
9511,Male,33,109,68
9512,Female,24,128,82
9513,Male,24,78,12
9514,Female,67,33,50
9515,Female,67,32,21
9516,Female,19,72,10
9517,Female,64,127,85
9518,Female,31,123,89
9519,Male,48,15,81
9520,Male,67,15,70
9521,Female,58,39,14
9522,Female,31,10,40
9523,Female,22,72,82
9524,Male,28,145,30
9525,Female,57,37,73
9526,Female,22,98,14
9527,Female,46,62,52
9528,Female,28,47,17
9529,Male,22,61,62
9530,Female,66,87,98
9531,Female,49,148,22
9532,Male,53,139,53
9533,Female,32,62,32
9534,Female,36,103,76
9535,Male,39,103,55
9536,Male,51,16,80
9537,Male,34,76,22
9538,Female,29,146,38
9539,Female,42,125,50
9540,Male,34,148,66
9541,Male,27,46,45
9542,Male,45,17,8
9543,Female,35,144,65
9544,Female,68,68,40
9545,Male,35,132,5
9546,Female,62,16,45
9547,Male,49,129,46
9548,Female,31,12,36
9549,Female,33,76,17
9550,Female,67,27,41
9551,Female,35,54,30
9552,Male,33,106,52
9553,Female,34,101,79
9554,Female,24,88,20
9555,Male,29,68,36
9556,Female,51,92,66
9557,Male,27,118,45
9558,Male,22,64,4
9559,Female,38,144,50
9560,Female,20,100,88
9561,Male,36,92,55
9562,Male,62,135,59
9563,Male,61,90,42
9564,Female,52,148,2
9565,Male,23,14,46
9566,Male,31,75,2
9567,Male,21,120,50
9568,Female,62,21,1
9569,Male,68,115,13
9570,Female,35,84,70
9571,Female,46,147,22
9572,Male,52,37,17
9573,Female,69,16,59
9574,Male,55,86,86
9575,Female,33,70,70
9576,Female,37,60,3
9577,Male,41,145,70
9578,Male,52,138,81
9579,Male,61,20,99
9580,Female,68,116,49
9581,Female,36,57,50
9582,Male,21,147,35
9583,Male,50,112,23
9584,Female,19,56,72
9585,Female,30,121,7
9586,Female,62,15,50
9587,Male,47,20,10
9588,Female,51,26,90
9589,Male,47,25,55
9590,Female,68,65,74
9591,Female,41,75,19
9592,Male,65,92,23
9593,Male,61,84,95
9594,Male,50,136,64
9595,Female,58,140,33
9596,Female,66,27,66
9597,Female,27,98,92
9598,Male,35,103,96
9599,Female,36,26,97
9600,Male,24,123,9
9601,Male,36,116,29
9602,Male,41,108,79
9603,Female,32,22,18
9604,Female,58,72,82
9605,Male,59,23,71
9606,Female,40,27,78
9607,Male,69,142,29
9608,Male,69,23,83
9609,Female,21,34,61
9610,Male,55,53,5
9611,Male,21,130,69
9612,Female,22,48,56
9613,Male,58,149,52
9614,Male,61,113,15
9615,Male,40,71,90
9616,Male,57,62,88
9617,Male,54,62,83
9618,Male,28,127,20
9619,Male,28,74,73
9620,Female,30,140,92
9621,Female,31,52,16
9622,Male,25,59,75
9623,Male,42,146,98
9624,Female,35,45,25
9625,Female,68,32,57
9626,Female,61,83,21
9627,Female,61,59,5
9628,Female,35,64,75
9629,Male,27,134,9
9630,Female,24,21,11
9631,Female,67,92,65
9632,Female,61,41,63
9633,Male,31,95,26
9634,Male,32,28,74
9635,Male,33,60,19
9636,Male,19,73,16
9637,Male,47,139,56
9638,Male,47,137,68
9639,Female,35,148,78
9640,Male,48,73,30
9641,Male,61,10,7
9642,Female,65,98,12
9643,Male,30,35,24
9644,Female,37,148,22
9645,Female,66,96,47
9646,Male,67,11,30
9647,Female,52,102,60
9648,Female,40,128,39
9649,Female,59,141,20
9650,Female,50,89,26
9651,Male,55,120,49
9652,Female,52,135,69
9653,Male,68,14,42
9654,Female,53,35,6
9655,Female,37,15,53
9656,Female,20,132,34
9657,Male,25,53,69
9658,Male,57,67,10
9659,Male,49,90,28
9660,Female,46,55,3
9661,Female,24,111,77
9662,Female,19,57,48
9663,Female,38,123,66
9664,Male,23,29,35
9665,Female,45,124,52
9666,Male,65,85,62
9667,Female,59,130,52
9668,Male,53,118,47
9669,Male,49,77,54
9670,Female,62,141,28
9671,Female,59,75,23
9672,Male,63,144,87
9673,Female,26,92,35
9674,Female,28,18,32
9675,Male,40,26,2
9676,Male,67,122,16
9677,Male,28,149,16
9678,Male,66,129,51
9679,Female,19,20,67
9680,Male,20,35,92
9681,Male,28,72,93
9682,Male,67,31,54
9683,Female,52,143,20
9684,Male,32,19,33
9685,Female,60,92,86
9686,Male,28,35,8
9687,Male,48,80,24
9688,Female,45,46,53
9689,Male,45,145,64
9690,Male,49,142,58
9691,Female,42,135,37
9692,Male,37,124,84
9693,Male,45,101,12
